Year,District,DistLocale,Total_ProficientPct,EconDisadv_ProficientPct,NotEconDisadv_ProficientPct,Female_ProficientPct,Male_ProficientPct,AIAN_ProficientPct,Asian_ProficientPct,Black_ProficientPct,Filipino_ProficientPct,Hisp_ProficientPct,NHPI_ProficientPct,TwoOrMore_ProficientPct,White_ProficientPct,Total_ProficientCount,EconDisadv_ProficientCount,NotEconDisadv_ProficientCount,Female_ProficientCount,Male_ProficientCount,AIAN_ProficientCount,Asian_ProficientCount,Black_ProficientCount,Filipino_ProficientCount,Hisp_ProficientCount,NHPI_ProficientCount,TwoOrMore_ProficientCount,White_ProficientCount,Total_Count,EconDisadv_Count,NotEconDisadv_Count,Female_Count,Male_Count,AIAN_Count,Asian_Count,Black_Count,Filipino_Count,Hisp_Count,NHPI_Count,TwoOrMore_Count,White_Count,Total_ProficientPct_missing,EconDisadv_ProficientPct_missing,NotEconDisadv_ProficientPct_missing,Female_ProficientPct_missing,Male_ProficientPct_missing,AIAN_ProficientPct_missing,Asian_ProficientPct_missing,Black_ProficientPct_missing,Filipino_ProficientPct_missing,Hisp_ProficientPct_missing,NHPI_ProficientPct_missing,TwoOrMore_ProficientPct_missing,White_ProficientPct_missing,Total_ProficientCount_missing,EconDisadv_ProficientCount_missing,NotEconDisadv_ProficientCount_missing,Female_ProficientCount_missing,Male_ProficientCount_missing,AIAN_ProficientCount_missing,Asian_ProficientCount_missing,Black_ProficientCount_missing,Filipino_ProficientCount_missing,Hisp_ProficientCount_missing,NHPI_ProficientCount_missing,TwoOrMore_ProficientCount_missing,White_ProficientCount_missing,Total_Count_missing,EconDisadv_Count_missing,NotEconDisadv_Count_missing,Female_Count_missing,Male_Count_missing,AIAN_Count_missing,Asian_Count_missing,Black_Count_missing,Filipino_Count_missing,Hisp_Count_missing,NHPI_Count_missing,TwoOrMore_Count_missing,White_Count_missing,Total_ProficientPct_lag1,Total_ProficientPct_lag2,Total_ProficientPct_lag3,Total_ProficientPct_lag4
2017,waukena joint union elementary,"Rural, distant",0.2963,0.2917,,0.3158,,,,,,0.2083,,,,8.0,7.0,0.0,6.0,0.0,,,,,5.0,,,0.0,27.0,24.0,0.0,19.0,0.0,,,,,24.0,,,0.0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.09,0.19,,
2018,waukena joint union elementary,"Rural, distant",0.5,0.5,,0.4667,0.5385,,,,,0.52,,,,14.0,13.0,0.0,7.0,7.0,,,,,13.0,,,0.0,28.0,26.0,0.0,15.0,13.0,,,,,25.0,,,0.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.2963,0.09,0.19,
2019,waukena joint union elementary,"Rural, distant",0.7368,0.7222,,,0.75,,,,,0.7059,,,,14.0,13.0,0.0,0.0,9.0,,,,,12.0,,,0.0,19.0,18.0,0.0,7.0,12.0,,,,,17.0,,,0.0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.5,0.2963,0.09,0.19
2015,weaver union,"City, small",0.21,0.2,0.26,0.18,0.24,,0.22,0.25,,0.18,,,0.31,66.0,50.0,12.0,32.0,32.0,,10.0,4.0,,38.0,0.0,,11.0,313.0,267.0,46.0,179.0,134.0,,46.0,16.0,,214.0,2.0,,35.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,
2016,weaver union,"City, small",0.27,0.26,0.5,0.27,0.28,,0.34,0.13,,0.24,,,0.43,86.0,77.0,12.0,37.0,50.0,0.0,15.0,2.0,0.0,49.0,0.0,0.0,12.0,317.0,293.0,24.0,142.0,175.0,2.0,44.0,15.0,3.0,216.0,2.0,2.0,28.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,,,
2017,weaver union,"City, small",0.3311,0.2824,0.6279,0.3354,0.3262,,0.2553,0.0714,,0.3382,,0.2727,0.5833,101.0,74.0,27.0,55.0,46.0,0.0,12.0,1.0,,69.0,,3.0,14.0,305.0,262.0,43.0,164.0,141.0,0.0,47.0,14.0,,204.0,,11.0,24.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.27,0.21,,
2018,weaver union,"City, small",0.3824,0.3603,0.5588,0.4054,0.3608,,0.4375,0.3,,0.3682,,,0.4231,117.0,98.0,19.0,60.0,57.0,,21.0,6.0,0.0,74.0,,0.0,11.0,306.0,272.0,34.0,148.0,158.0,,48.0,20.0,0.0,201.0,,0.0,26.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3311,0.27,0.21,
2019,weaver union,"City, small",0.3846,0.3596,0.5435,0.32,0.454,,0.4783,,,0.3745,,0.3636,0.3,130.0,105.0,25.0,56.0,74.0,0.0,22.0,0.0,0.0,91.0,0.0,4.0,6.0,338.0,292.0,46.0,175.0,163.0,0.0,46.0,10.0,0.0,243.0,0.0,11.0,20.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3824,0.3311,0.27,0.21
2015,weed union elementary,"Town, remote",0.15,0.16,,0.15,0.14,,,,,,,,0.25,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,,0.0,3.0,27.0,25.0,2.0,13.0,14.0,1.0,1.0,1.0,,9.0,,3.0,12.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,
2016,weed union elementary,"Town, remote",0.32,0.31,,0.27,0.37,,,,,,,,0.33,11.0,9.0,0.0,4.0,7.0,,0.0,0.0,,0.0,,0.0,6.0,34.0,29.0,5.0,15.0,19.0,,3.0,2.0,,5.0,,6.0,18.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.15,,,
2017,weed union elementary,"Town, remote",0.2353,0.2,,0.0667,0.3684,,,,,,,,0.2778,8.0,6.0,0.0,1.0,7.0,,0.0,0.0,,0.0,,0.0,5.0,34.0,30.0,0.0,15.0,19.0,,0.0,0.0,,0.0,,0.0,18.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.32,0.15,,
2018,weed union elementary,"Town, remote",0.125,0.1429,,0.0909,0.1538,,,,,,,,0.2727,3.0,3.0,0.0,1.0,2.0,0.0,,0.0,,0.0,,0.0,3.0,24.0,21.0,0.0,11.0,13.0,0.0,,0.0,,0.0,,0.0,11.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2353,0.32,0.15,
2019,weed union elementary,"Town, remote",0.2143,0.2609,,0.2308,0.2,,,,,,,,0.3333,6.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,,0.0,,0.0,4.0,29.0,23.0,6.0,13.0,16.0,0.0,0.0,0.0,,8.0,,5.0,13.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.125,0.2353,0.32,0.15
2015,west covina unified,"Suburb, large",0.29,0.24,0.46,0.26,0.33,,0.68,0.29,0.52,0.22,,,0.53,181.0,102.0,73.0,78.0,97.0,0.0,34.0,5.0,11.0,103.0,0.0,0.0,19.0,603.0,446.0,157.0,299.0,304.0,1.0,50.0,17.0,21.0,469.0,2.0,7.0,36.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,west covina unified,"Suburb, large",0.44,0.39,0.6,0.47,0.41,,0.71,0.36,0.7,0.4,,,0.46,295.0,206.0,92.0,155.0,143.0,,42.0,8.0,19.0,206.0,0.0,0.0,16.0,671.0,514.0,157.0,323.0,348.0,,59.0,22.0,27.0,516.0,1.0,10.0,35.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.29,,,
2017,west covina unified,"Suburb, large",0.3885,0.328,0.5577,0.3732,0.4019,,0.6949,0.2632,0.6875,0.3385,,,0.4375,230.0,143.0,87.0,103.0,127.0,0.0,41.0,5.0,11.0,153.0,0.0,0.0,14.0,592.0,436.0,156.0,276.0,316.0,0.0,59.0,19.0,16.0,452.0,0.0,0.0,32.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.29,,
2018,west covina unified,"Suburb, large",0.4762,0.4236,0.6218,0.45,0.5035,,0.7901,0.5455,0.7143,0.3991,,,0.5,280.0,183.0,97.0,135.0,145.0,,64.0,6.0,15.0,178.0,,0.0,10.0,588.0,432.0,156.0,300.0,288.0,,81.0,11.0,21.0,446.0,,0.0,20.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3885,0.44,0.29,
2019,west covina unified,"Suburb, large",0.4686,0.4413,0.5979,0.4359,0.5,,0.8226,0.375,,0.4112,,,0.5294,261.0,203.0,58.0,119.0,142.0,0.0,51.0,6.0,0.0,183.0,0.0,0.0,9.0,557.0,460.0,97.0,273.0,284.0,0.0,62.0,16.0,9.0,445.0,0.0,4.0,17.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762,0.3885,0.44,0.29
2015,west park elementary,"Rural, fringe",0.19,0.17,,0.19,0.19,,,,,0.19,,,,8.0,6.0,0.0,3.0,5.0,,0.0,0.0,,6.0,,,0.0,42.0,36.0,6.0,16.0,26.0,,3.0,2.0,,32.0,,,4.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,,,
2016,west park elementary,"Rural, fringe",0.04,0.02,,0.0,0.1,,,,,0.03,,,,2.0,1.0,0.0,0.0,2.0,,0.0,,,1.0,,,0.0,47.0,42.0,5.0,27.0,20.0,,3.0,,,39.0,,,5.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0.19,,,
2017,west park elementary,"Rural, fringe",0.2368,0.2222,,0.4,0.0556,,,,,0.1786,,,,9.0,8.0,0.0,8.0,1.0,0.0,0.0,,,5.0,,,0.0,38.0,36.0,0.0,20.0,18.0,0.0,0.0,,,28.0,,,0.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.04,0.19,,
2018,west park elementary,"Rural, fringe",0.1277,0.1364,,0.087,0.1667,,,,,0.1282,,,,6.0,6.0,0.0,2.0,4.0,,0.0,,,5.0,,0.0,0.0,47.0,44.0,0.0,23.0,24.0,,0.0,,,39.0,,0.0,0.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.2368,0.04,0.19,
2019,west park elementary,"Rural, fringe",0.1915,0.1628,,0.2273,0.16,,,,,0.2051,,,,9.0,7.0,0.0,5.0,4.0,,0.0,,,8.0,,,0.0,47.0,43.0,4.0,22.0,25.0,,0.0,,,39.0,,,6.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0.1277,0.2368,0.04,0.19
2015,west side union elementary,"Rural, fringe",0.26,,0.38,,0.29,,,,,,,,0.35,6.0,0.0,6.0,0.0,4.0,,,,,0.0,,,6.0,23.0,7.0,16.0,9.0,14.0,,,,,6.0,,,17.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,,,,
2016,west side union elementary,"Rural, fringe",0.39,,0.5,0.5,,,,,,,,,0.45,9.0,0.0,7.0,7.0,0.0,,,,,0.0,,0.0,5.0,23.0,9.0,14.0,14.0,9.0,,,,,10.0,,1.0,11.0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.26,,,
2017,west side union elementary,"Rural, fringe",0.3913,,0.5333,0.2727,0.5,,,,,,,,0.5,9.0,0.0,8.0,3.0,6.0,,,,,0.0,,0.0,8.0,23.0,0.0,15.0,11.0,12.0,,,,,0.0,,0.0,16.0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.39,0.26,,
2018,west side union elementary,"Rural, fringe",0.5769,,0.6875,0.7333,0.3636,,,,,,,,0.625,15.0,0.0,11.0,11.0,4.0,,,,,0.0,,0.0,10.0,26.0,0.0,16.0,15.0,11.0,,,,,0.0,,0.0,16.0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.3913,0.39,0.26,
2019,west side union elementary,"Rural, fringe",0.5556,,0.6364,0.6364,,,,,,,,,0.6429,10.0,0.0,7.0,7.0,0.0,,,,,0.0,,,9.0,18.0,7.0,11.0,11.0,7.0,,,,,4.0,,,14.0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.5769,0.3913,0.39,0.26
2015,western placer unified,"Suburb, large",0.4,0.27,0.48,0.4,0.41,,0.56,0.29,0.19,0.29,,0.12,0.48,220.0,55.0,165.0,105.0,117.0,0.0,9.0,5.0,3.0,48.0,0.0,2.0,151.0,549.0,205.0,344.0,264.0,285.0,5.0,17.0,17.0,16.0,164.0,4.0,18.0,308.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,western placer unified,"Suburb, large",0.44,0.3,0.53,0.4,0.48,,0.45,,0.57,0.31,,0.26,0.51,239.0,64.0,174.0,110.0,129.0,0.0,5.0,0.0,8.0,50.0,0.0,6.0,164.0,544.0,215.0,329.0,275.0,269.0,2.0,11.0,7.0,14.0,160.0,3.0,23.0,322.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,,,
